1,301,boston,NaN,2007_05_24,8,NaN,mov/ASL_2007_05_24/scene8-camera1.mov,2023,2059,NaN,NaN,NaN,NaN,2023,2059,3119,1
1,402,center1,NaN,2007_05_24,8,NaN,mov/ASL_2007_05_24/scene8-camera1.mov,2590,2626,NaN,NaN,NaN,NaN,2590,2626,3131,1
1,338,brown,NaN,2007_05_24,8,NaN,mov/ASL_2007_05_24/scene8-camera1.mov,2751,2778,NaN,NaN,NaN,NaN,2751,2778,3121,1
1,424,chat,NaN,2007_05_24,8,NaN,mov/ASL_2007_05_24/scene8-camera1.mov,2871,2920,NaN,NaN,NaN,NaN,2871,2920,3132,1
1,425,cheap,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,279,300,NaN,NaN,NaN,NaN,279,300,3133,1
1,367,california,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,428,445,NaN,NaN,NaN,NaN,428,445,3125,1
1,426,cheat1,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,571,627,NaN,NaN,NaN,NaN,571,627,3134,1
1,368,call_on_phone,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,721,747,NaN,NaN,NaN,NaN,721,747,3126,1
1,435,cheese,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,988,1034,NaN,NaN,NaN,NaN,988,1034,3135,1
1,377,candy1,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,1118,1171,NaN,NaN,NaN,NaN,1118,1171,3129,1
1,394,cat,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,1397,1461,NaN,NaN,NaN,NaN,1397,1461,3130,1
1,458,church,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,1547,1598,NaN,NaN,NaN,NaN,1547,1598,3138,1
1,442,chicago,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,1839,1871,NaN,NaN,NaN,NaN,1839,1871,3136,1
1,456,christmas,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2135,2152,NaN,NaN,NaN,NaN,2135,2152,3137,1
1,467,clean_up,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2268,2339,NaN,NaN,NaN,NaN,2268,2339,3139,1
1,480,coat,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2434,2458,NaN,NaN,NaN,NaN,2434,2458,3140,1
1,483,coffee,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2725,2801,NaN,NaN,NaN,NaN,2725,2801,3141,1
1,498,come_on,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2873,2888,NaN,NaN,NaN,NaN,2873,2888,3142,1
1,513,computer1-fr,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,442,520,NaN,NaN,NaN,NaN,442,520,3143,1
1,554,cough2-sh,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,577,633,NaN,NaN,NaN,NaN,0,0,0,0
1,520,conflict,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,702,719,NaN,NaN,NaN,NaN,702,719,3144,1
1,563,cousin2,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,833,884,NaN,NaN,NaN,NaN,833,884,3147,1
1,542,copy,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1090,1147,NaN,NaN,NaN,NaN,1090,1147,3145,1
1,567,cow1,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1240,1279,NaN,NaN,NaN,NaN,0,0,0,0
1,575,crazy1,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1499,1554,NaN,NaN,NaN,NaN,1499,1554,3148,1
1,560,court,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1834,1891,NaN,NaN,NaN,NaN,1834,1891,3146,1
1,603,cute,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1976,2036,NaN,NaN,NaN,NaN,1976,2036,3149,1
1,618,deaf1,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2275,2298,NaN,NaN,NaN,NaN,2275,2298,3153,1
1,607,dance,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2547,2616,NaN,NaN,NaN,NaN,2547,2616,3150,1
1,631,delicious-fr,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2684,2727,NaN,NaN,NaN,NaN,2684,2727,3154,1
1,611,dark,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2829,2881,NaN,NaN,NaN,NaN,2829,2881,3151,1
1,653,detroit,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2976,3011,NaN,NaN,NaN,NaN,2976,3011,3157,1
1,615,daughter1,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,3111,3142,NaN,NaN,NaN,NaN,3111,3142,3152,1
1,679,dirty,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,423,459,NaN,NaN,NaN,NaN,423,459,3159,1
1,641,deposit,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,548,570,NaN,NaN,NaN,NaN,548,570,3155,1
1,704,dog,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,671,725,NaN,NaN,NaN,NaN,671,725,3164,1
1,642,depressed1,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,806,851,NaN,NaN,NaN,NaN,806,851,3156,1
1,647,destroy1,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,936,977,NaN,NaN,NaN,NaN,0,0,0,0
1,713,dont_know-fr,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1090,1108,NaN,NaN,NaN,NaN,1090,1108,3165,1
1,671,dinner1,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1219,1254,NaN,NaN,NaN,NaN,1219,1254,3158,1
1,714,dont_like,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1364,1383,NaN,NaN,NaN,NaN,1364,1383,3166,1
1,680,disagree,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1500,1542,NaN,NaN,NaN,NaN,1500,1542,3160,1
1,715,dont_mind-fr,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1814,1835,NaN,NaN,NaN,NaN,1814,1835,3167,1
1,687,discuss,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1951,2019,NaN,NaN,NaN,NaN,1951,2019,3161,1
1,722,down,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2138,2166,NaN,NaN,NaN,NaN,2138,2166,3169,1
1,697,divorce,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2278,2299,NaN,NaN,NaN,NaN,2278,2299,3162,1
1,703,doctor2,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2419,2454,NaN,NaN,NaN,NaN,2419,2454,3163,1
1,736,drink_non_alcoholic,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2568,2605,NaN,NaN,NaN,NaN,2568,2605,3171,1
1,716,dont_want,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2716,2736,NaN,NaN,NaN,NaN,2716,2736,3168,1
1,747,drunk,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2858,2878,NaN,NaN,NaN,NaN,2858,2878,3172,1
1,473,close_door,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2985,3044,NaN,NaN,NaN,NaN,0,0,0,0
1,730,dress_V,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,195,226,NaN,NaN,NaN,NaN,195,226,3170,1
1,748,dry,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,325,368,NaN,NaN,NaN,NaN,325,368,3173,1
1,765,early1,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,471,489,NaN,NaN,NaN,NaN,471,489,3174,1
1,769,earth,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,710,773,NaN,NaN,NaN,NaN,710,773,3175,1
1,773,easy,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,857,924,NaN,NaN,NaN,NaN,857,924,3177,1
1,771,east,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,1008,1025,NaN,NaN,NaN,NaN,1008,1025,3176,1
1,794,elevator,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,1545,1600,NaN,NaN,NaN,NaN,1545,1600,3179,1
1,774,eat-fr,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,1694,1726,NaN,NaN,NaN,NaN,1694,1726,3178,1
1,796,embarrassed,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,1817,1903,NaN,NaN,NaN,NaN,1817,1903,3180,1
1,814,enough,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2257,2303,NaN,NaN,NaN,NaN,2257,2303,3181,1
1,837,everyday,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2397,2432,NaN,NaN,NaN,NaN,2397,2432,3183,1
1,815,enter,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2534,2559,NaN,NaN,NaN,NaN,2534,2559,3182,1
1,855,experience,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2661,2719,NaN,NaN,NaN,NaN,2661,2719,3185,1
1,844,exaggerate,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2803,2858,NaN,NaN,NaN,NaN,2803,2858,3184,1
