1,338,brown,NaN,2006_10_10,4,NaN,mov/ASL_2006_10_10/scene4-camera1.mov,2709,2740,NaN,NaN,NaN,NaN,2709,2740,3022,1
1,424,chat,NaN,2006_10_10,4,NaN,mov/ASL_2006_10_10/scene4-camera1.mov,2819,2853,NaN,NaN,NaN,NaN,2819,2853,3032,1
1,425,cheap,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,228,247,NaN,NaN,NaN,NaN,228,247,3033,1
1,367,california,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,356,382,NaN,NaN,NaN,NaN,356,382,3025,1
1,426,cheat1,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,499,531,NaN,NaN,NaN,NaN,499,531,3034,1
1,368,call_on_phone,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,632,649,NaN,NaN,NaN,NaN,632,649,3026,1
1,435,cheese,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,892,924,NaN,NaN,NaN,NaN,892,924,3035,1
1,378,candy2,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,1034,1062,NaN,NaN,NaN,NaN,1034,1062,3029,1
1,394,cat,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,1315,1347,NaN,NaN,NaN,NaN,1315,1347,3030,1
1,458,church,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,1442,1462,NaN,NaN,NaN,NaN,1442,1462,3038,1
1,442,chicago,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,1714,1737,NaN,NaN,NaN,NaN,1714,1737,3036,1
1,456,christmas,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,1989,2005,NaN,NaN,NaN,NaN,1989,2005,3037,1
1,466,clean,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,2118,2135,NaN,NaN,NaN,NaN,2118,2135,3039,1
1,480,coat,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,2249,2273,NaN,NaN,NaN,NaN,2249,2273,3040,1
1,485,coke,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,2385,2405,NaN,NaN,NaN,NaN,2385,2405,3042,1
1,483,coffee,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,2525,2572,NaN,NaN,NaN,NaN,2525,2572,3041,1
1,498,come_on,NaN,2006_10_10,5,NaN,mov/ASL_2006_10_10/scene5-camera1.mov,2648,2668,NaN,NaN,NaN,NaN,2648,2668,3043,1
1,513,computer1-fr,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,214,253,NaN,NaN,NaN,NaN,214,253,3044,1
1,554,cough2-sh,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,342,380,NaN,NaN,NaN,NaN,342,380,3047,1
1,520,conflict,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,472,485,NaN,NaN,NaN,NaN,472,485,3045,1
1,562,cousin1,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,624,659,NaN,NaN,NaN,NaN,624,659,3050,1
1,542,copy,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,910,927,NaN,NaN,NaN,NaN,910,927,3046,1
1,567,cow1,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,1039,1069,NaN,NaN,NaN,NaN,0,0,0,0
1,576,crazy2,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,1294,1333,NaN,NaN,NaN,NaN,1294,1333,3051,1
1,559,course-fr,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,1419,1447,NaN,NaN,NaN,NaN,1419,1447,3048,1
1,560,court,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,1555,1596,NaN,NaN,NaN,NaN,1555,1596,3049,1
1,603,cute,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,1693,1719,NaN,NaN,NaN,NaN,1693,1719,3052,1
1,618,deaf1,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,1953,1969,NaN,NaN,NaN,NaN,1953,1969,3056,1
1,607,dance,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,2230,2274,NaN,NaN,NaN,NaN,2230,2274,3053,1
1,631,delicious-fr,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,2368,2388,NaN,NaN,NaN,NaN,2368,2388,3057,1
1,611,dark,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,2499,2514,NaN,NaN,NaN,NaN,2499,2514,3054,1
1,653,detroit,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,2622,2648,NaN,NaN,NaN,NaN,2622,2648,3060,1
1,615,daughter1,NaN,2006_10_10,6,NaN,mov/ASL_2006_10_10/scene6-camera1.mov,2754,2768,NaN,NaN,NaN,NaN,2754,2768,3055,1
1,679,dirty,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,396,423,NaN,NaN,NaN,NaN,396,423,3062,1
1,641,deposit,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,515,531,NaN,NaN,NaN,NaN,515,531,3058,1
1,704,dog,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,640,664,NaN,NaN,NaN,NaN,640,664,3068,1
1,642,depressed1,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,759,792,NaN,NaN,NaN,NaN,759,792,3059,1
1,647,destroy1,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,887,917,NaN,NaN,NaN,NaN,0,0,0,0
1,713,dont_know-fr,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,1036,1054,NaN,NaN,NaN,NaN,1036,1054,3069,1
1,671,dinner1,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,1165,1206,NaN,NaN,NaN,NaN,1165,1206,3061,1
1,714,dont_like,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,1302,1327,NaN,NaN,NaN,NaN,1302,1327,3070,1
1,680,disagree,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,1426,1453,NaN,NaN,NaN,NaN,1426,1453,3063,1
1,681,disappear,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,1565,1582,NaN,NaN,NaN,NaN,1565,1582,3064,1
1,715,dont_mind-fr,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,1698,1715,NaN,NaN,NaN,NaN,1698,1715,3071,1
1,687,discuss,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,1824,1855,NaN,NaN,NaN,NaN,1824,1855,3065,1
1,722,down,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,1973,1986,NaN,NaN,NaN,NaN,1973,1986,3073,1
1,697,divorce,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,2124,2139,NaN,NaN,NaN,NaN,2124,2139,3066,1
1,703,doctor2,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,2259,2282,NaN,NaN,NaN,NaN,2259,2282,3067,1
1,736,drink_non_alcoholic,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,2389,2407,NaN,NaN,NaN,NaN,2389,2407,3075,1
1,716,dont_want,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,2519,2538,NaN,NaN,NaN,NaN,2519,2538,3072,1
1,747,drunk,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,2653,2671,NaN,NaN,NaN,NaN,2653,2671,3076,1
1,473,close_door,NaN,2006_10_10,7,NaN,mov/ASL_2006_10_10/scene7-camera1.mov,2781,2815,NaN,NaN,NaN,NaN,0,0,0,0
1,730,dress_V,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,241,270,NaN,NaN,NaN,NaN,241,270,3074,1
1,748,dry,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,362,401,NaN,NaN,NaN,NaN,362,401,3077,1
1,765,early1,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,507,523,NaN,NaN,NaN,NaN,507,523,3078,1
1,769,earth,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,776,804,NaN,NaN,NaN,NaN,776,804,3079,1
1,773,easy,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,909,971,NaN,NaN,NaN,NaN,909,971,3081,1
1,771,east,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,1059,1077,NaN,NaN,NaN,NaN,1059,1077,3080,1
1,794,elevator,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,1597,1657,NaN,NaN,NaN,NaN,1597,1657,3083,1
1,774,eat-fr,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,1746,1775,NaN,NaN,NaN,NaN,1746,1775,3082,1
1,796,embarrassed,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,1860,1911,NaN,NaN,NaN,NaN,1860,1911,3084,1
1,825,europe,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,2008,2059,NaN,NaN,NaN,NaN,2008,2059,3087,1
1,814,enough,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,2322,2351,NaN,NaN,NaN,NaN,2322,2351,3085,1
1,837,everyday,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,2461,2501,NaN,NaN,NaN,NaN,2461,2501,3088,1
1,815,enter,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,2585,2614,NaN,NaN,NaN,NaN,2585,2614,3086,1
1,855,experience,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,2725,2755,NaN,NaN,NaN,NaN,2725,2755,3090,1
1,844,exaggerate,NaN,2006_10_10,8,NaN,mov/ASL_2006_10_10/scene8-camera1.mov,2847,2902,NaN,NaN,NaN,NaN,2847,2902,3089,1
